date,ville,transaction_id,categorie,produit,prix_unitaire,quantite,remise_pct,moyen_paiement,is_dimanche
2024-08-31,Tanger,T001684,Vetements,Sweat,456.43,2,5.0,En ligne,False
2024-09-10,Rabat,T001685,Sports,Ballon,1220.19,1,10.0,Especes,False
2024-04-22,Fes,T001686,Vetements,Robe,312.29,2,0.0,Especes,False
2024-06-21,Fes,T001687,Vetements,Veste,221.26,2,5.0,En-ligne,False
2024-05-21,Agadir,T001688,Beaute,Shampooing,532.1,1,5.0,Carte,False
2024-06-28,Agadir,T001689,Vetements,Jean,140.84,2,5.0,Carte,False
2024-09-19,Agadir,T001690,Beaute,Serum,585.95,1,0.0,Especes,False
2024-02-22,Tanger,T001691,Alimentation,Riz,25.21,1,0.0,En ligne,False
2024-12-03,Tanger,T001692,Beaute,Creme,576.28,1,0.0,carte,False
2024-01-15,Tanger,T001693,Alimentation,The,123.0,1,10.0,carte,False
2024-02-15,Fes,T001694,Vetements,Sweat,484.52,4,10.0,Carte,False
2024-07-04,Fes,T001695,Sports,Velo appartement,1030.35,2,0.0,En ligne,False
2024-02-14,Tanger,T001696,Vetements,Sweat,120.09,1,0.0,En ligne,False
2024-01-23,Marrakech,T001697,Vetements,Robe,286.13,1,0.0,En ligne,False
2024-04-25,Tanger,T001698,Alimentation,Huile,153.05,2,0.0,Especes,False
2024-04-11,Casablanca,T001699,Electronique,Smartphone,2585.6,1,0.0,Carte,False
2024-03-06,Fes,T001700,Maison,Coussin,445.53,2,5.0,Especes,False
2024-01-01,Rabat,T001701,Maison,Tapis,908.91,2,5.0,Carte,False
2024-06-21,Marrakech,T001702,Sports,Ballon,1631.92,2,5.0,Carte,False
2024-09-07,Agadir,T001703,Electronique,Ecouteurs,2483.21,1,0.0,Carte,False
2024-07-11,Agadir,T001705,Maison,Coussin,114.05,1,0.0,En ligne,False
2024-04-25,Casablanca,T001706,Beaute,Maquillage,342.28,1,0.0,Carte,False
2024-10-03,Rabat,T001708,Electronique,Tablette,1878.36,1,0.0,En ligne,False
2024-02-12,Fes,T001709,Vetements,Robe,734.42,1,0.0,Especes,False
2024-08-10,Agadir,T001711,Beaute,Shampooing,230.76,2,0.0,Carte,False
2024-08-05,Marrakech,T001713,Alimentation,Pates,94.75,1,5.0,En ligne,False
2024-07-12,Tanger,T001714,Alimentation,Cafe,58.38,1,10.0,Especes,False
2024-09-24,Fes,T001715,Sports,Velo appartement,819.64,1,5.0,Especes,False
2024-01-17,Marrakech,T001716,Maison,Coussin,385.69,2,0.0,En ligne,False
2024-12-30,Rabat,T001717,Beaute,Shampooing,195.73,2,0.0,Especes,False
2024-01-22,Marrakech,T001718,Beaute,Creme,367.16,2,0.0,En ligne,False
2024-03-02,Tanger,T001719,Beaute,Serum,350.13,1,0.0,Especes,False
2024-11-01,Fes,T001720,Electronique,Clavier,1646.68,1,15.0,Carte,False
2024-03-02,Marrakech,T001721,Vetements,Chaussures,186.67,1,5.0,Especes,False
2024-08-21,Tanger,T001722,Vetements,Veste,255.6,1,0.0,Especes,False
2024-01-03,Tanger,T001723,Sports,Tapis Yoga,1663.09,1,5.0,Especes,False
2024-10-29,Fes,T001724,Alimentation,Riz,210.35,3,0.0,Carte,False
2024-09-02,Tanger,T001726,Sports,Halteres,457.52,2,10.0,En ligne,False
2024-03-09,Marrakech,T001728,Alimentation,Riz,216.44,2,15.0,Especes,False
2024-05-20,Marrakech,T001729,Electronique,Ecouteurs,1746.35,2,0.0,En-ligne,False
2024-10-28,Fes,T001730,Sports,Halteres,473.43,1,0.0,Carte,False
2024-01-29,Rabat,T001731,Alimentation,The,131.77,2,,Especes,False
2024-07-18,Tanger,T001732,Alimentation,Pates,123.97,1,0.0,Especes,False
2024-07-19,Agadir,T001733,Vetements,Sweat,736.21,3,10.0,carte,False
2024-11-07,Agadir,T001734,Maison,Chaise,390.42,2,0.0,Especes,False
2024-11-01,Fes,T001735,Beaute,Parfum,97.11,1,0.0,En ligne,False
2024-12-14,Agadir,T001736,Electronique,Casque,1799.04,1,0.0,Carte,False
2024-09-23,Casablanca,T001737,Alimentation,The,191.58,1,5.0,carte,False
2024-03-16,Marrakech,T001738,Alimentation,The,105.71,2,0.0,Especes,False
2024-02-28,Tanger,T001739,Beaute,Shampooing,275.37,2,0.0,Carte,False
2024-01-04,Casablanca,T001740,Maison,Miroir,305.67,1,15.0,En ligne,False
2024-07-18,Fes,T001741,Alimentation,Riz,101.49,3,0.0,carte,False
2024-07-16,Fes,T001742,Vetements,Robe,792.9,2,0.0,Especes,False
2024-08-12,Fes,T001743,Electronique,Casque,389.46,1,0.0,Carte,False
2024-09-03,Casablanca,T001744,Maison,Coussin,1379.78,2,5.0,Carte,False
2024-05-30,Rabat,T001745,Electronique,Tablette,2954.07,2,10.0,Carte,False
2024-02-26,Marrakech,T001746,Sports,Halteres,1743.21,1,0.0,En ligne,False
2024-01-29,Fes,T001747,Alimentation,Riz,33.18,1,,Carte,False
2024-04-16,Tanger,T001749,Beaute,Parfum,97.84,1,0.0,Carte,False
2024-02-07,Fes,T001751,Beaute,Savon,654.78,1,10.0,En ligne,False
2024-09-03,Rabat,T001753,Alimentation,The,87.13,2,0.0,En ligne,False
2024-09-26,Casablanca,T001756,Sports,Halteres,945.16,1,5.0,En-ligne,False
2024-12-30,Tanger,T001757,Alimentation,Cafe,30.29,1,0.0,Especes,False
2024-01-06,Fes,T001758,Sports,Ballon,878.75,2,10.0,Especes,False
2024-07-23,Agadir,T001760,Maison,Miroir,1183.0,1,5.0,En ligne,False
2024-05-04,Tanger,T001761,Vetements,Veste,118.56,2,0.0,Carte,False
2024-03-08,Tanger,T001762,Alimentation,Cereales,175.21,1,15.0,En ligne,False
2024-01-05,Fes,T001763,Maison,Table,379.66,1,0.0,Especes,False
2024-01-11,Agadir,T001764,Electronique,Souris,1736.83,1,0.0,Especes,False
2024-12-26,Agadir,T001765,Vetements,T-shirt,827.33,2,5.0,CB,False
2024-02-08,Agadir,T001767,Alimentation,Pates,68.37,3,0.0,carte,False
2024-10-16,Tanger,T001768,Maison,Table,1008.54,2,0.0,Carte,False
2024-08-24,Tanger,T001769,Beaute,Shampooing,435.54,1,5.0,En-ligne,False
2024-12-03,Marrakech,T001770,Alimentation,Huile,76.04,1,5.0,Carte,False
2024-02-16,Rabat,T001771,Electronique,Souris,474.28,1,0.0,En ligne,False
2024-04-23,Tanger,T001772,Electronique,Casque,1773.13,1,5.0,En ligne,False
2024-08-14,Agadir,T001773,Maison,Table,121.41,1,5.0,En ligne,False
2024-03-19,Tanger,T001774,Alimentation,Huile,131.87,3,10.0,Especes,False
2024-08-23,Agadir,T001776,Electronique,Clavier,948.01,1,0.0,Especes,False
2024-05-13,Agadir,T001777,Beaute,Maquillage,121.2,1,0.0,Carte,False
2024-10-05,Agadir,T001779,Vetements,T-shirt,519.48,3,15.0,En ligne,False
2024-07-19,Agadir,T001780,Vetements,Robe,801.63,1,0.0,Carte,False
2024-09-16,Tanger,T001781,Sports,Velo appartement,1072.59,2,0.0,En ligne,False
2024-02-07,Tanger,T001782,Maison,Tapis,511.27,1,5.0,En ligne,False
2024-11-18,Casablanca,T001783,Beaute,Serum,267.11,2,5.0,Especes,False
2024-04-18,Fes,T001784,Alimentation,Pates,187.68,2,0.0,Carte,False
2024-05-25,Marrakech,T001785,Sports,Halteres,184.65,2,,En ligne,False
2024-05-07,Casablanca,T001786,Alimentation,Huile,149.28,1,0.0,Especes,False
2024-07-30,Tanger,T001787,Vetements,Jean,308.51,1,10.0,En ligne,False
2024-11-05,Fes,T001788,Electronique,Clavier,2772.96,2,0.0,Especes,False
2024-04-22,Agadir,T001789,Vetements,Robe,794.33,1,5.0,Carte,False
2024-08-06,Casablanca,T001790,Electronique,Souris,1679.48,1,0.0,En ligne,False
2024-03-23,Rabat,T001791,Electronique,Clavier,3421.8,1,5.0,Carte,False
2024-04-29,Rabat,T001794,Electronique,Smartphone,1033.94,2,10.0,En ligne,False
2024-05-25,Tanger,T001795,Maison,Table,1375.68,1,0.0,En ligne,False
2024-06-11,Tanger,T001797,Electronique,Ecouteurs,229.31,3,0.0,Carte,False
2024-01-19,Tanger,T001798,Maison,Lampe,971.65,1,15.0,Carte,False
2024-04-16,Agadir,T001799,Electronique,Tablette,1647.95,1,0.0,En ligne,False
2024-08-12,Marrakech,T001800,Electronique,Casque,2586.73,1,0.0,Carte,False
2024-06-06,Fes,T001802,Maison,Chaise,624.1,1,0.0,En ligne,False
2024-07-18,Casablanca,T001803,Vetements,Chaussures,643.52,2,10.0,En-ligne,False
2024-05-27,Tanger,T001804,Alimentation,Cereales,86.38,1,5.0,En ligne,False
2024-12-18,Casablanca,T001805,Vetements,T-shirt,134.1,2,0.0,Carte,False
2024-08-16,Marrakech,T001806,Electronique,Clavier,2174.03,3,0.0,Especes,False
2024-02-16,Fes,T001808,Sports,Halteres,1436.1,4,10.0,En ligne,False
2024-07-03,Agadir,T001809,Maison,Tapis,750.99,1,0.0,CB,False
2024-02-03,Marrakech,T001810,Sports,Tapis Yoga,1230.14,1,0.0,Especes,False
2024-10-17,Marrakech,T001811,Alimentation,Huile,196.8,2,,En ligne,False
2024-02-21,Casablanca,T001812,Vetements,Sweat,155.12,1,10.0,En ligne,False
2024-09-26,Marrakech,T001814,Electronique,Smartphone,444.32,2,5.0,En ligne,False
2024-10-10,Agadir,T001815,Maison,Tapis,1341.97,1,0.0,En ligne,False
2024-06-20,Marrakech,T001816,Alimentation,Huile,128.31,1,10.0,En ligne,False
2024-02-08,Marrakech,T001817,Vetements,Chaussures,543.17,1,0.0,Especes,False
2024-08-05,Marrakech,T001818,Electronique,Souris,3392.72,2,0.0,Especes,False
2024-01-18,Tanger,T001819,Beaute,Savon,277.18,3,0.0,Especes,False
2024-01-31,Agadir,T001820,Vetements,Chaussures,450.25,1,5.0,Carte,False
2024-12-06,Agadir,T001821,Beaute,Savon,81.58,1,5.0,Carte,False
2024-05-06,Agadir,T001822,Beaute,Savon,640.22,1,5.0,En ligne,False
2024-12-07,Rabat,T001823,Vetements,T-shirt,119.09,2,0.0,Carte,False
2024-12-25,Agadir,T001824,Maison,Coussin,1348.14,1,10.0,En ligne,False
2024-02-09,Marrakech,T001825,Maison,Coussin,1216.43,1,0.0,carte,False
2024-01-15,Casablanca,T001827,Alimentation,Cafe,147.32,1,,carte,False
2024-11-16,Rabat,T001828,Sports,Tapis Yoga,468.77,1,0.0,Carte,False
2024-04-27,Tanger,T001829,Beaute,Shampooing,124.2,1,5.0,Especes,False
2024-01-27,Agadir,T001830,Vetements,Jean,883.34,1,0.0,Carte,False
2024-08-02,Agadir,T001831,Maison,Tapis,732.24,1,15.0,En ligne,False
2024-10-23,Fes,T001832,Alimentation,Cafe,215.15,1,15.0,Carte,False
2024-03-06,Casablanca,T001833,Electronique,Ecouteurs,1426.58,1,5.0,Carte,False
2024-01-24,Rabat,T001835,Maison,Coussin,374.05,2,0.0,Especes,False
2024-12-09,Agadir,T001836,Alimentation,Pates,33.61,1,0.0,Especes,False
2024-12-12,Tanger,T001837,Alimentation,Cereales,30.47,1,0.0,Carte,False
2024-08-13,Casablanca,T001838,Vetements,T-shirt,234.65,1,10.0,En ligne,False
2024-08-13,Fes,T001839,Sports,Tapis Yoga,263.46,1,0.0,Especes,False
2024-06-26,Rabat,T001840,Vetements,T-shirt,396.29,1,0.0,Especes,False
2024-04-20,Marrakech,T001841,Maison,Chaise,1032.57,1,0.0,Carte,False
2024-12-26,Fes,T001842,Maison,Lampe,815.03,1,0.0,En ligne,False
2024-07-24,Rabat,T001843,Sports,Halteres,561.11,1,0.0,Especes,False
2024-07-06,Rabat,T001845,Alimentation,Pates,153.88,2,0.0,Carte,False
2024-10-16,Casablanca,T001846,Alimentation,Pates,198.06,1,0.0,En ligne,False
2024-04-18,Tanger,T001847,Vetements,Sweat,269.34,1,10.0,En ligne,False
2024-03-23,Tanger,T001849,Electronique,Ecouteurs,1014.69,2,0.0,En-ligne,False
2024-08-05,Agadir,T001850,Beaute,Shampooing,67.0,2,5.0,En ligne,False
2024-01-19,Fes,T001851,Beaute,Creme,409.12,2,0.0,Especes,False
2024-01-03,Casablanca,T001853,Alimentation,Pates,106.63,1,0.0,Carte,False
2024-03-23,Casablanca,T001854,Electronique,Smartphone,760.59,2,0.0,En ligne,False
2024-04-26,Fes,T001855,Alimentation,Huile,78.16,2,10.0,Carte,False
2024-12-05,Casablanca,T001856,Beaute,Serum,596.31,1,0.0,Especes,False
2024-01-02,Fes,T001857,Maison,Miroir,715.85,1,10.0,Especes,False
2024-10-09,Marrakech,T001859,Vetements,Sweat,656.78,2,,Carte,False
2024-04-13,Fes,T001860,Beaute,Serum,366.33,2,0.0,Especes,False
2024-12-24,Casablanca,T001863,Alimentation,Cafe,78.71,1,10.0,En ligne,False
2024-04-01,Marrakech,T001864,Maison,Tapis,1099.55,2,0.0,Especes,False
2024-01-18,Tanger,T001865,Sports,Chaussures Running,530.81,1,0.0,Carte,False
2024-02-09,Marrakech,T001867,Vetements,Sweat,530.59,2,0.0,En ligne,False
2024-10-31,Rabat,T001868,Alimentation,Pates,76.51,1,0.0,En ligne,False
2024-07-15,Marrakech,T001869,Alimentation,The,146.14,1,0.0,En ligne,False
2024-08-26,Casablanca,T001870,Maison,Table,1120.67,1,15.0,Especes,False
2024-04-12,Agadir,T001871,Electronique,Casque,840.6,1,0.0,En ligne,False
2024-06-19,Fes,T001872,Electronique,Tablette,890.84,1,0.0,carte,False
2024-12-21,Marrakech,T001873,Beaute,Shampooing,476.05,1,0.0,Carte,False
2024-12-27,Fes,T001874,Sports,Chaussures Running,1714.08,1,0.0,Carte,False
2024-01-01,Rabat,T001875,Vetements,Sweat,200.83,2,0.0,En ligne,False
2024-11-18,Fes,T001876,Alimentation,Huile,159.9,2,0.0,En ligne,False
2024-03-05,Rabat,T001877,Maison,Coussin,475.57,1,0.0,En ligne,False
2024-07-11,Marrakech,T001879,Vetements,Chaussures,651.48,1,10.0,En ligne,False
2024-02-01,Fes,T001880,Sports,Tapis Yoga,746.47,2,0.0,En ligne,False
2024-01-19,Fes,T001881,Sports,Ballon,308.45,1,15.0,carte,False
2024-12-31,Marrakech,T001882,Vetements,Veste,467.92,1,0.0,En ligne,False
2024-12-03,Fes,T001884,Alimentation,Cafe,44.31,1,0.0,Carte,False
2024-05-16,Agadir,T001885,Beaute,Serum,406.97,1,10.0,Especes,False
2024-07-29,Tanger,T001886,Vetements,T-shirt,798.88,1,0.0,Carte,False
2024-07-05,Tanger,T001887,Beaute,Creme,332.88,2,0.0,Especes,False
2024-03-29,Marrakech,T001888,Electronique,Souris,1481.26,1,0.0,Carte,False
2024-01-27,Tanger,T001890,Maison,Chaise,1092.47,2,0.0,Carte,False
2024-07-06,Agadir,T001891,Sports,Halteres,1794.64,1,10.0,Carte,False
2024-10-12,Rabat,T001892,Electronique,Souris,2533.66,2,0.0,Especes,False
2024-01-16,Fes,T001893,Alimentation,Huile,197.27,1,5.0,Especes,False
2024-05-11,Fes,T001895,Beaute,Parfum,506.62,1,0.0,Especes,False
2024-07-18,Fes,T001896,Maison,Lampe,617.82,2,0.0,En ligne,False
2024-11-20,Tanger,T001897,Vetements,Jean,695.13,2,0.0,En ligne,False
2024-09-28,Fes,T001898,Sports,Raquette,1158.49,2,0.0,Carte,False
2024-07-24,Fes,T001899,Maison,Coussin,214.93,2,0.0,CB,False
2024-08-22,Rabat,T001900,Alimentation,Cereales,89.66,1,15.0,En ligne,False
2024-09-28,Casablanca,T001901,Vetements,Jean,504.11,1,0.0,Especes,False
2024-08-19,Fes,T001902,Maison,Tapis,1054.43,1,0.0,Especes,False
2024-04-24,Rabat,T001903,Vetements,T-shirt,163.39,4,15.0,Carte,False
2024-05-04,Casablanca,T001905,Electronique,Souris,935.53,1,10.0,En ligne,False
2024-04-12,Marrakech,T001906,Alimentation,Huile,156.4,1,15.0,Carte,False
2024-06-04,Fes,T001907,Beaute,Serum,648.83,1,5.0,Especes,False
2024-10-26,Agadir,T001908,Maison,Lampe,275.85,1,0.0,Especes,False
2024-02-19,Tanger,T001909,Vetements,Jean,737.84,3,0.0,Especes,False
2024-04-03,Rabat,T001910,Maison,Lampe,1149.83,2,0.0,Especes,False
2024-05-24,Fes,T001911,Alimentation,The,159.07,1,0.0,Carte,False
2024-05-22,Agadir,T001912,Sports,Chaussures Running,1383.58,2,0.0,En ligne,False
2024-10-15,Casablanca,T001913,Beaute,Maquillage,157.87,1,0.0,Especes,False
2024-09-16,Fes,T001914,Maison,Lampe,1055.0,1,0.0,En ligne,False
2024-08-28,Casablanca,T001915,Alimentation,Cereales,49.55,4,5.0,Especes,False
2024-08-08,Fes,T001916,Beaute,Shampooing,197.82,1,0.0,Carte,False
2024-05-18,Marrakech,T001918,Beaute,Maquillage,237.85,1,5.0,Especes,False
2024-01-08,Tanger,T001919,Beaute,Serum,356.39,1,0.0,En ligne,False
2024-10-02,Casablanca,T001921,Electronique,Souris,2735.05,1,0.0,En ligne,False
2024-01-16,Casablanca,T001922,Sports,Halteres,1784.33,1,0.0,En ligne,False
2024-07-16,Fes,T001923,Electronique,Souris,1942.8,2,5.0,carte,False
2024-11-02,Casablanca,T001924,Beaute,Shampooing,57.37,1,,Especes,False
2024-05-30,Agadir,T001925,Electronique,Clavier,3355.49,1,5.0,CB,False
2024-12-12,Agadir,T001926,Beaute,Parfum,304.34,2,0.0,Especes,False
2024-06-08,Agadir,T001927,Electronique,Smartphone,875.24,4,5.0,En ligne,False
2024-04-03,Marrakech,T001928,Alimentation,The,24.33,4,0.0,Especes,False
2024-06-24,Agadir,T001929,Alimentation,Huile,113.72,1,0.0,Carte,False
2024-07-13,Agadir,T001930,Electronique,Souris,454.84,3,,Carte,False
2024-06-26,Tanger,T001931,Sports,Ballon,84.71,3,5.0,En ligne,False
2024-04-22,Tanger,T001932,Alimentation,Pates,132.09,1,0.0,Especes,False
2024-08-29,Fes,T001933,Vetements,Jean,234.81,2,0.0,Especes,False
2024-09-23,Casablanca,T001934,Alimentation,The,105.87,2,0.0,En ligne,False
2024-10-31,Casablanca,T001935,Beaute,Savon,465.68,1,0.0,Especes,False
2024-11-29,Fes,T001936,Alimentation,Cereales,143.05,2,5.0,carte,False
2024-12-07,Tanger,T001937,Electronique,Tablette,1103.41,1,10.0,Especes,False
2024-07-16,Rabat,T001938,Alimentation,Cafe,100.43,1,5.0,Carte,False
2024-04-09,Marrakech,T001939,Alimentation,The,192.11,1,0.0,En ligne,False
2024-09-02,Rabat,T001940,Alimentation,Pates,55.62,2,0.0,En-ligne,False
2024-01-17,Casablanca,T001941,Electronique,Clavier,2184.91,1,10.0,En ligne,False
2024-10-04,Fes,T001942,Sports,Ballon,569.41,1,0.0,En ligne,False
2024-02-13,Fes,T001943,Maison,Lampe,1030.83,2,0.0,Carte,False
2024-11-28,Casablanca,T001944,Vetements,Veste,469.92,3,5.0,En ligne,False
2024-09-25,Fes,T001945,Maison,Coussin,509.91,2,0.0,Carte,False
2024-04-08,Tanger,T001946,Electronique,Clavier,2287.79,1,5.0,Carte,False
2024-02-08,Marrakech,T001947,Beaute,Parfum,88.7,2,0.0,carte,False
2024-08-15,Casablanca,T001948,Electronique,Ecouteurs,3415.14,4,0.0,Especes,False
2024-07-17,Rabat,T001951,Electronique,Ecouteurs,1268.33,1,0.0,Especes,False
2024-01-02,Agadir,T001952,Electronique,Souris,1935.53,1,0.0,En ligne,False
2024-06-20,Casablanca,T001953,Sports,Tapis Yoga,869.76,1,5.0,Especes,False
2024-02-03,Casablanca,T001954,Beaute,Savon,152.91,2,10.0,carte,False
2024-05-07,Fes,T001955,Maison,Lampe,1033.37,1,15.0,Carte,False
2024-03-27,Rabat,T001956,Sports,Raquette,1037.17,2,5.0,Especes,False
2024-04-17,Rabat,T001957,Beaute,Parfum,95.43,2,0.0,Carte,False
2024-08-23,Agadir,T001961,Sports,Raquette,1068.87,1,0.0,Especes,False
2024-06-14,Fes,T001962,Beaute,Maquillage,538.91,2,0.0,Especes,False
2024-07-12,Fes,T001963,Alimentation,Cereales,214.56,2,0.0,Especes,False
2024-02-24,Casablanca,T001964,Electronique,Clavier,1076.43,1,15.0,En-ligne,False
2024-07-20,Tanger,T001965,Alimentation,Riz,180.68,1,5.0,Carte,False
2024-11-04,Marrakech,T001966,Alimentation,The,181.41,1,10.0,En ligne,False
2024-11-27,Agadir,T001967,Vetements,Jean,233.53,2,5.0,En ligne,False
2024-09-21,Agadir,T001968,Beaute,Maquillage,352.2,1,10.0,Especes,False
2024-04-03,Agadir,T001970,Sports,Ballon,199.89,2,0.0,Especes,False
2024-04-02,Rabat,T001972,Sports,Tapis Yoga,463.24,1,0.0,En ligne,False
2024-01-26,Casablanca,T001974,Alimentation,Huile,124.04,2,15.0,En ligne,False
2024-05-13,Tanger,T001975,Electronique,Smartphone,838.88,1,10.0,En ligne,False
2024-07-04,Agadir,T001976,Vetements,Chaussures,138.15,2,0.0,Carte,False
2024-02-17,Tanger,T001977,Alimentation,Pates,38.38,1,10.0,Carte,False
2024-01-20,Agadir,T001978,Vetements,T-shirt,288.63,2,0.0,En ligne,False
2024-09-10,Marrakech,T001979,Vetements,T-shirt,744.76,1,10.0,Carte,False
2024-09-30,Rabat,T001980,Vetements,T-shirt,362.0,2,10.0,En ligne,False
2024-05-20,Fes,T001981,Electronique,Smartphone,1870.9,1,5.0,En ligne,False
2024-03-15,Agadir,T001982,Alimentation,Huile,128.08,1,0.0,En ligne,False
2024-02-29,Casablanca,T001983,Beaute,Shampooing,480.1,3,0.0,En ligne,False
2024-07-31,Casablanca,T001985,Beaute,Maquillage,63.14,1,5.0,En ligne,False
2024-05-20,Rabat,T001986,Alimentation,Riz,23.35,1,5.0,En ligne,False
2024-03-29,Agadir,T001987,Alimentation,The,200.69,3,5.0,En ligne,False
2024-04-12,Rabat,T001988,Sports,Ballon,251.78,1,,Especes,False
2024-05-08,Rabat,T001992,Sports,Ballon,347.83,2,0.0,Especes,False
2024-07-12,Rabat,T001993,Sports,Raquette,1369.28,1,0.0,carte,False
2024-08-30,Casablanca,T001994,Alimentation,Riz,41.49,1,0.0,Carte,False
2024-03-08,Tanger,T001995,Alimentation,Cafe,62.06,2,0.0,En ligne,False
2024-04-08,Tanger,T001996,Maison,Chaise,1315.0,1,0.0,En ligne,False
2024-02-03,Casablanca,T001997,Electronique,Casque,1905.97,1,10.0,Carte,False
2024-07-04,Tanger,T001998,Maison,Lampe,62.5,2,5.0,Especes,False
2024-04-06,Casablanca,T001999,Sports,Ballon,435.24,2,0.0,Carte,False
2024-03-07,Tanger,T002000,Vetements,T-shirt,863.03,1,10.0,Carte,False
2024-10-04,Rabat,T002001,Alimentation,Pates,18.39,2,0.0,Carte,False
2024-01-03,Fes,T002004,Electronique,Casque,1078.26,1,10.0,En ligne,False
2024-11-15,Marrakech,T002005,Beaute,Creme,531.44,2,0.0,En ligne,False
2024-11-26,Tanger,T002006,Alimentation,Riz,185.48,2,0.0,Carte,False
2024-09-13,Marrakech,T002007,Alimentation,Cereales,83.75,1,,Carte,False
2024-06-15,Rabat,T002008,Sports,Halteres,1526.94,1,0.0,Carte,False
2024-12-20,Tanger,T002009,Beaute,Parfum,538.43,1,5.0,Carte,False
2024-09-04,Agadir,T002010,Maison,Tapis,764.2,1,0.0,En ligne,False
2024-09-17,Casablanca,T002011,Electronique,Tablette,647.07,1,0.0,Especes,False
2024-06-12,Tanger,T002012,Electronique,Ecouteurs,2086.3,1,10.0,Carte,False
2024-01-09,Casablanca,T002013,Vetements,Robe,727.14,1,0.0,Especes,False
2024-01-29,Tanger,T002014,Alimentation,The,124.31,2,10.0,Carte,False
2024-01-02,Fes,T002015,Electronique,Souris,2826.91,2,0.0,Especes,False
2024-04-10,Agadir,T002016,Electronique,Souris,879.78,2,0.0,En ligne,False
2024-03-19,Agadir,T002017,Vetements,Chaussures,231.52,1,,Carte,False
2024-08-29,Rabat,T002018,Maison,Lampe,511.11,2,0.0,Especes,False
2024-07-06,Casablanca,T002019,Beaute,Parfum,399.47,1,5.0,En ligne,False
2024-12-19,Casablanca,T002020,Electronique,Clavier,601.06,2,,En ligne,False
2024-10-10,Agadir,T002021,Alimentation,Riz,117.75,3,5.0,Carte,False
2024-07-20,Fes,T002022,Beaute,Savon,550.56,1,10.0,Especes,False
2024-05-25,Marrakech,T002023,Alimentation,Cereales,39.75,1,5.0,Especes,False
2024-07-22,Fes,T002024,Vetements,Chaussures,157.23,2,10.0,Carte,False
2024-09-27,Marrakech,T002025,Beaute,Savon,296.87,1,15.0,Carte,False
2024-03-11,Agadir,T002027,Maison,Chaise,1146.59,2,10.0,En ligne,False
2024-11-13,Fes,T002028,Alimentation,Pates,98.44,2,0.0,En-ligne,False
2024-02-27,Rabat,T002029,Electronique,Tablette,293.42,1,0.0,Carte,False
2024-04-17,Agadir,T002030,Beaute,Savon,576.38,1,10.0,En ligne,False
2024-05-09,Fes,T002031,Vetements,Veste,752.99,3,10.0,En ligne,False
2024-01-09,Rabat,T002032,Electronique,Tablette,255.6,1,0.0,Especes,False
2024-07-24,Fes,T002033,Electronique,Ecouteurs,1444.92,1,0.0,En ligne,False
2024-03-28,Casablanca,T002034,Vetements,Sweat,352.45,1,5.0,Especes,False
2024-05-06,Rabat,T002035,Beaute,Parfum,638.28,1,,Carte,False
2024-01-19,Marrakech,T002036,Electronique,Tablette,363.42,1,0.0,Carte,False
2024-09-18,Rabat,T002037,Vetements,Chaussures,400.51,2,5.0,En ligne,False
2024-07-23,Tanger,T002039,Alimentation,Pates,195.59,2,10.0,Carte,False
2024-01-20,Fes,T002040,Vetements,Robe,617.97,2,0.0,Carte,False
2024-04-01,Rabat,T002041,Alimentation,Huile,86.49,2,0.0,En ligne,False
2024-01-02,Rabat,T002042,Alimentation,Huile,212.46,2,0.0,Especes,False
2024-11-28,Marrakech,T002043,Alimentation,Huile,97.37,1,10.0,Especes,False
2024-09-09,Rabat,T002044,Alimentation,The,211.59,1,10.0,Carte,False
2024-04-26,Agadir,T002045,Vetements,Veste,442.63,3,0.0,En ligne,False
2024-08-01,Marrakech,T002046,Maison,Chaise,380.67,1,5.0,Carte,False
2024-11-14,Tanger,T002047,Vetements,Sweat,405.34,1,0.0,Especes,False
2024-09-06,Casablanca,T002048,Beaute,Parfum,337.75,1,15.0,Carte,False
2024-11-15,Fes,T002050,Alimentation,Cafe,134.67,1,0.0,En ligne,False
2024-04-11,Casablanca,T002051,Beaute,Parfum,603.14,3,0.0,En ligne,False
2024-05-09,Rabat,T002052,Alimentation,Pates,180.95,1,0.0,En ligne,False
2024-08-02,Tanger,T002053,Alimentation,Pates,53.32,1,10.0,En-ligne,False
2024-05-07,Casablanca,T002054,Electronique,Ecouteurs,3095.84,4,10.0,Especes,False
2024-01-11,Tanger,T002055,Alimentation,Pates,78.87,1,5.0,En ligne,False
2024-10-10,Rabat,T002056,Maison,Coussin,248.03,1,5.0,En ligne,False
2024-01-31,Fes,T002057,Vetements,Sweat,182.24,1,0.0,Especes,False
2024-09-04,Rabat,T002058,Alimentation,The,74.91,2,0.0,Especes,False
2024-10-14,Tanger,T002060,Alimentation,Cereales,40.79,2,10.0,carte,False
2024-01-04,Tanger,T002061,Maison,Lampe,865.57,1,5.0,Especes,False
2024-02-16,Rabat,T002062,Electronique,Ecouteurs,2913.13,1,15.0,En ligne,False
2024-09-07,Rabat,T002063,Vetements,Chaussures,202.82,1,5.0,Carte,False
2024-03-04,Tanger,T002064,Alimentation,Riz,12.88,3,10.0,Especes,False
2024-03-04,Marrakech,T002066,Vetements,Jean,685.94,1,0.0,Especes,False
2024-06-20,Casablanca,T002067,Electronique,Tablette,1363.18,2,10.0,Especes,False
2024-03-05,Tanger,T002068,Sports,Velo appartement,123.83,1,10.0,Especes,False
